"","challengeID","gpa","household_income","relationship_f","relationship_m","explain_wrong_f","explain_wrong_m","treats_other_child_f","treats_other_child_m","verbal_abuse_o","verbal_abuse_mf","verbal_abuse_f","verbal_abuse_m","emotional_exp_o","closeness_m","closeness_f","time_lived_f","time_lived_m","miss_events_m","miss_events_f"
"1114",2207,1.5,30170.3557753476,4,5,2,1,1,2,2,2,0,2,2,1,1,4,1,1.52097130242826,1.74719101123595
"1115",2208,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1116",2209,4,161875.637069488,3,2,1,4,1.70940170940171,3,2,2,3,4,1,1,1,1,1,0,1.74719101123595
"1117",2213,2.75,115867.842390847,2,2,0,0,1.70940170940171,1,2,1,0,0,2,1,1,1,1,2,1.74719101123595
"1118",2215,1.75,44114.5803205495,3,4,1.75470008952551,1,1,1.73629782833506,1,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,4,1,1,0
"1119",2216,2.87,9016.14418243367,3,4,4,0,1.70940170940171,3,2,1.5,1,0,2,3,4,2.56346483704974,1,3,1.74719101123595
"1120",2217,3,16637.365876169,3,2.88458498023715,1.75470008952551,2,1.70940170940171,2,2,1.48080357142857,0.961607142857143,0,1,1,1.6634446397188,2.56346483704974,1,3,1
"1121",2221,2.87,44720.5760402941,3,3,0,2,1.70940170940171,1.73629782833506,2,2,2,0,2,3,4,1,1,3,1.74719101123595
"1122",2223,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1123",2227,3,30215.0633207131,2,2,2,2,1.70940170940171,1.73629782833506,2,1,0,0,2,3,1,1,1,3,1.74719101123595
"1124",2228,2.5,45521.0586836524,2,2.88458498023715,2,3,1.70940170940171,1,2,2,2,0,2,3,3,1,1.21306068601583,3,1.74719101123595
"1125",2232,2.87,125646.582758835,5,2.88458498023715,1.75470008952551,1,1,3,2,2,0.961607142857143,4,2,2,1.6634446397188,3,1,0,2
"1126",2233,3,24626.454111127,3,5,0,3,1.70940170940171,2,2,2,2,3,1,1,1,2.56346483704974,1,0,1.74719101123595
"1127",2234,2.75,16767.6866391319,3,2.88458498023715,1.75470008952551,1,1,2,2,1.48080357142857,0.961607142857143,0,2,2,1.6634446397188,2.56346483704974,1,2,1
"1128",2235,2.75,11051.3635145313,3,2.88458498023715,1.75470008952551,4,4,1,2,2,0.961607142857143,4,2,1,1.6634446397188,2.56346483704974,1,0,3
"1129",2236,3.25,66469.976290063,4,2.88458498023715,1,0,1.70940170940171,1.73629782833506,2,1,0,0,2,2,1,1,1.21306068601583,3,1.74719101123595
"1130",2239,2.75,57732.079673935,3,2,0,1,4,2,2,2,0,2,2,3,4,3,1,1,3
"1131",2241,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1132",2248,2.75,103401.821555135,3,2,2,1,1.70940170940171,1.73629782833506,2,2,3,2,2,1,1,2.56346483704974,1,0,1.74719101123595
"1133",2249,3.5,250788.810885176,1,2,4,4,1.70940170940171,1,2,2,4,0,2,1,1,1,1,1,1.74719101123595
"1134",2255,2.87,164949.387850267,4,2,1,3,1.70940170940171,1,2,1,0,0,2,1,1,1,1,1,1.74719101123595
"1135",2256,2.87,120917.407781566,4,3,4,0,1.70940170940171,2,2,1,0,0,2,1,1,1,7,2,1.74719101123595
"1136",2257,2.87,74894.4680494407,2,1,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,2,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,3,1,1.52097130242826,1.74719101123595
"1137",2258,2.87,81721.2472608117,4,2.88458498023715,1.75470008952551,3,1.70940170940171,1,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,7,1,0,0
"1138",2259,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1139",2260,2.75,121976.520721371,3,3,0,0,1.70940170940171,1,2,1,0,0,2,1,1,1,1,0,1.74719101123595
"1140",2261,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1141",2263,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1142",2264,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1143",2265,2.5,17372.8433886033,3,4,3,2,1.70940170940171,1,2,1,0,0,2,1,1,2.56346483704974,1,0,1.74719101123595
"1144",2266,3.75,50420.0103791954,3,2,0,0,1.70940170940171,1.73629782833506,2,2,1,3,1,1,1,3,1,3,1.74719101123595
"1145",2268,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1146",2271,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1147",2273,3,22551.1036891721,3,2.88458498023715,1.75470008952551,1,1.70940170940171,2,2,1.98080357142857,0.961607142857143,1,2,1,1.6634446397188,2.56346483704974,1,0,1.74719101123595
"1148",2274,4,77709.7180257076,5,5,2,2,1.70940170940171,1.73629782833506,2,2,1,1,1,1,2,4,1,0,1.74719101123595
"1149",2279,2.87,7378.96999516288,3,5,3,4,1.70940170940171,1,2,2,0,3,2,1,2,2.56346483704974,1,1,1.74719101123595
"1150",2283,2.87,127266.194182639,1,2,0,2,1,1,2,2,1,3,2,1,1,2,1,1,3
"1151",2285,2.87,248535.540503035,2,1,3,4,1.70940170940171,1.73629782833506,2,2,3,3,2,1,1,1,1,0,1.74719101123595
"1152",2287,2.87,5129.95296574315,3,5,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1,1.52097130242826,1.74719101123595
"1153",2289,2,34502.2749567876,3,2,1,4,1.70940170940171,1.73629782833506,2,2,1,1,1,1,1,7,1,0,1.74719101123595
"1154",2290,2.87,27853.2885391026,3,4,1.75470008952551,0,1.70940170940171,1.73629782833506,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,2.56346483704974,1,0,1.74719101123595
"1155",2292,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1156",2294,4,0,4,4,2,0,1.70940170940171,3,2,2,4,4,2,4,2,1,1,1,1.74719101123595
"1157",2295,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1158",2296,2.87,59353.8506610018,5,2.88458498023715,3,4,1.70940170940171,1.73629782833506,2,2,0,4,2,2,1,7,1.21306068601583,3,1.74719101123595
"1159",2297,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1160",2298,2.5,37763.0746733793,2,2,3,3,1.70940170940171,1,2,2,3,3,2,1,1,1,1,0,1.74719101123595
"1161",2301,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1162",2302,2.25,73188.1602455909,3,5,0,2,1.70940170940171,1,2,2,0,2,2,1,4,2.56346483704974,1,2,3
"1163",2305,4,71795.5043952949,1,2.88458498023715,2,2,1.70940170940171,2,2,2,2,3,2,1,1,1,1.21306068601583,2,1.74719101123595
"1164",2307,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1165",2309,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1166",2310,4,94207.5073242767,2,1,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,1,1,1.52097130242826,1.74719101123595
"1167",2311,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1168",2313,2.87,41383.3697140174,2,2.88458498023715,1,0,1.70940170940171,1.73629782833506,2,1.5,0,1,1,1.37237026647966,1,1,1.21306068601583,1.52097130242826,1.74719101123595
"1169",2317,2.25,90271.3509548002,5,2.88458498023715,3,2,1,1,2,1,0,0,2,1,4,4,1,1,1
"1170",2321,2.75,59353.8506610018,3,5,0,1,1.70940170940171,1.73629782833506,2,1,0,0,1,1,1,2.56346483704974,1,1,1.74719101123595
"1171",2322,2.25,58640.1805448202,3,2.88458498023715,1.75470008952551,4,1.70940170940171,1.73629782833506,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,2.56346483704974,3,2,1.74719101123595
"1172",2324,2,240895.770806943,2,2,2,4,1.70940170940171,2,2,2,1,2,2,1,1,1,1,0,1.74719101123595
"1173",2325,3.25,42434.7140421284,4,5,1.75470008952551,4,1.70940170940171,1.73629782833506,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,4,1,1,1.74719101123595
"1174",2326,4,90732.2718145492,3,1,3,1,1.70940170940171,2,2,2,4,3,2,3,1,1,3,1,1.74719101123595
"1175",2328,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1176",2329,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1177",2332,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1178",2333,1,25553.112360339,1,2.88458498023715,2,1,1.70940170940171,1.73629782833506,2,1,0,0,2,2,1,2,1.21306068601583,0,1.74719101123595
"1179",2335,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1180",2336,2.75,70347.2032202843,3,4,3,3,1.70940170940171,2,2,2,1,3,2,1,1,1,1,1,1.74719101123595
"1181",2338,2.87,20398.9737020096,3,2,1.75470008952551,3,1.70940170940171,1.73629782833506,2,1.98080357142857,0.961607142857143,1,2,3,1.6634446397188,2.56346483704974,1,1,1.74719101123595
"1182",2339,2,26326.9567504412,1,3,4,2,1.70940170940171,2,2,2,3,0,2,1,3,1,1,0,1.74719101123595
"1183",2342,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1184",2344,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1185",2345,2.87,28500.7018317953,3,2.88458498023715,1.75470008952551,1,1.70940170940171,1,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,2.56346483704974,1,0,1.74719101123595
"1186",2346,2.25,87738.5633240498,3,3,4,4,1.70940170940171,2,2,1,0,0,2,1,1,1,1,1,1.74719101123595
"1187",2348,2,39371.7845837103,3,2.88458498023715,1.75470008952551,4,1.70940170940171,1.73629782833506,2,1.48080357142857,0.961607142857143,0,1,1,1.6634446397188,2.56346483704974,7,1,1.74719101123595
"1188",2350,2.5,48640.3476506274,5,5,4,4,1.70940170940171,1,2,2,4,0,1,1,4,3,1,0,1.74719101123595
"1189",2351,2.25,52318.864836184,3,2.88458498023715,3,3,1.70940170940171,1.73629782833506,2,2,3,2,1,1,4,2.56346483704974,1,1,1.74719101123595
"1190",2353,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1191",2354,2.87,54121.4157698381,3,2.88458498023715,1.75470008952551,0,1.70940170940171,1.73629782833506,2,2,0.961607142857143,3,1,1,1.6634446397188,2.56346483704974,1,1,1
"1192",2355,2.87,143639.194776501,2,3,3,4,1.70940170940171,4,2,2,3,3,1,1,1,1,1,1,1.74719101123595
"1193",2356,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1194",2357,3,50353.9960033042,3,5,1,2,1.70940170940171,3,2,1,0,0,2,1,2,2.56346483704974,1,1,1.74719101123595
"1195",2358,1.75,114399.876347317,4,5,0,3,1,2,2,2,0,4,2,1,2,7,1,0,0
"1196",2361,3,82032.3531484255,3,2,1.75470008952551,0,1.70940170940171,1,2,2,0.961607142857143,2,2,2,1.6634446397188,2.56346483704974,1,1,1.74719101123595
"1197",2362,2.75,11862.7984244315,4,4,1.75470008952551,2,1.70940170940171,1.73629782833506,2,1.98080357142857,0.961607142857143,1,2,1,1.6634446397188,4,1,1,1.74719101123595
"1198",2363,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,4,1.21306068601583,1.52097130242826,1.74719101123595
"1199",2366,3,83439.696339504,3,2,3,2,1.70940170940171,1,2,2,2,2,2,1,1,1,1,1,1.74719101123595
"1200",2367,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1201",2369,2.5,33043.8689201763,3,5,2,3,1.70940170940171,1.73629782833506,2,2,2,3,2,1,2,2.56346483704974,1,1,1.74719101123595
"1202",2370,3,65632.3647238725,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1,1.52097130242826,1.74719101123595
"1203",2372,2.25,33803.8374687966,3,4,0,4,1.70940170940171,2,2,2,0,3,2,1,1,7,1,0,1.74719101123595
"1204",2373,2.87,214755.850042655,2,2,0,3,1.70940170940171,2,2,2,0,2,1,2,2,1,1,1,1.74719101123595
"1205",2374,3.5,253186.029989811,1,2,3,3,1.70940170940171,1.73629782833506,2,2,2,2,2,1,1,1,1,1,1.74719101123595
"1206",2375,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1207",2376,3.5,101402.655893891,1,5,1.75470008952551,2,1,1,2,1.48080357142857,0.961607142857143,0,1,1,1.6634446397188,7,1,1,0
"1208",2379,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1209",2380,2.87,13285.1784759602,3,3,3,2.29537366548043,1.70940170940171,1.73629782833506,2,2,3,3,2,1,1,1,4,1,1.74719101123595
"1210",2382,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1211",2383,2,31897.4318032417,3,2.88458498023715,1.75470008952551,1,1.70940170940171,1,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,2.56346483704974,1,1,1
"1212",2384,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1213",2385,2.75,17735.2602438903,1,5,4,4,1,1.73629782833506,2,2,1,1,2,1,2,4,1,1,3
"1214",2386,2.87,16875.9012707816,3,3,0,4,1.70940170940171,1,2,1,0,0,2,2,4,3,1,3,1.74719101123595
"1215",2387,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,3,1.21306068601583,1.52097130242826,1.74719101123595
"1216",2389,2.25,43636.0540133183,4,1,4,0,3,3,2,2,1,3,2,1,3,7,1,0,3
"1217",2395,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1218",2397,2.87,54060.8310923988,5,5,1.75470008952551,3,1.70940170940171,1,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,4,1,1,1
"1219",2398,3.25,260809.113963659,1,1,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,1,1,1.52097130242826,1.74719101123595
"1220",2399,2.87,59353.8506610018,3,4,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,2,1.52097130242826,1.74719101123595
"1221",2403,2.75,13186.5313411796,3,5,1.75470008952551,0,1.70940170940171,1,2,1.48080357142857,0.961607142857143,0,1,1,1.6634446397188,2.56346483704974,1,3,1.74719101123595
"1222",2406,3.25,62154.5873644824,5,5,1.75470008952551,2,1,2,2,2,0.961607142857143,4,2,1,1.6634446397188,4,1,3,3
"1223",2407,3.25,227156.736952727,2,2,2,2,1.70940170940171,1.73629782833506,2,2,2,2,1,1,1,1,1,0,1.74719101123595
"1224",2409,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,3,1.70940170940171,1,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,2.56346483704974,1.21306068601583,0,1.74719101123595
"1225",2410,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1226",2411,3.25,294987.626048862,5,5,2,1,1.70940170940171,2,2,2,0,2,1,3,1,3,1,0,1.74719101123595
"1227",2412,2.25,28567.6334998359,1,3,0,1,1.70940170940171,1,2,2,0,3,2,1,1,7,1,1,3
"1228",2415,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1229",2418,2.87,143002.918719347,5,5,0,1,1.70940170940171,4,2,2,0,3,2,3,1,3,1,2,2
"1230",2420,2.5,48432.915371995,2,2,4,3,1.70940170940171,3,2,2,1,3,2,1,1,1,1,1,1.74719101123595
"1231",2422,2.5,110987.336324752,4,4,1,2,1.70940170940171,1.73629782833506,2,1,0,0,2,1,1,3,1,1,1.74719101123595
"1232",2423,2.87,37003.5959869945,3,2.88458498023715,1.75470008952551,1,2,1,2,2,0.961607142857143,2,1,2,1.6634446397188,2.56346483704974,1,1,1
"1233",2424,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1234",2426,2.87,149645.469071322,1,2,3,2,1.70940170940171,2,2,2,1,1,2,1,1,1,1,0,1.74719101123595
"1235",2427,2.5,49531.6663838175,4,2,1.75470008952551,1,1.70940170940171,1.73629782833506,2,2,0.961607142857143,2,2,1,1.6634446397188,4,1,0,1.74719101123595
"1236",2430,3.75,205636.34366398,1,2,2,3,1.70940170940171,2,2,2,2,1,2,2,2,1,1,2,1.74719101123595
"1237",2431,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1238",2432,2.87,18644.9904201237,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,7,1.21306068601583,1.52097130242826,1.74719101123595
"1239",2434,4,238987.876278542,3,5,4,3,1.70940170940171,1.73629782833506,2,2,2,2,2,2,2,1,1,1,1.74719101123595
"1240",2436,4,151199.218016222,2,1,2,3,1.70940170940171,3,2,2,1,1,2,2,4,1,1,1,1.74719101123595
"1241",2438,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1242",2439,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1243",2441,4,255795.75991124,3,4,4,4,1.70940170940171,2,2,1,0,0,2,1,1,1,1,0,1.74719101123595
"1244",2443,2.87,41965.162494643,4,5,1,4,1.70940170940171,1,2,1.5,0,1,2,1,1,7,1,1,1.74719101123595
"1245",2444,2.87,4375.75263146523,4,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,3,1.21306068601583,1.52097130242826,1.74719101123595
"1246",2448,2.75,211506.338277221,2,3,2,3,1.70940170940171,1.73629782833506,2,2,0,2,1,1,1,3,1,0,1.74719101123595
"1247",2449,2.75,120366.996456151,1,4,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,2,1.48080357142857,0.961607142857143,0,2,1,1,4,1,0,1
"1248",2453,3.75,29054.9672048222,3,5,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1,2,0.961607142857143,1.42471590909091,2,1.37237026647966,1.6634446397188,2.56346483704974,7,1.52097130242826,1.74719101123595
"1249",2455,3.25,32930.1827139543,4,2.88458498023715,1.75470008952551,4,2,1,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,4,1,1,0
"1250",2456,2.87,53988.3863020918,3,2.88458498023715,2,2,1.70940170940171,3,2,1,0,0,2,3,1,4,4,0,1.74719101123595
"1251",2457,2.87,73234.4888977315,4,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,1,1.21306068601583,1.52097130242826,1.74719101123595
"1252",2459,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1253",2460,1.5,8013.63885240704,5,5,0,4,1.70940170940171,1,2,1.5,1,0,1,1,4,4,1,3,1.74719101123595
"1254",2461,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"1255",2465,2.25,36649.5294074393,3,1,1.75470008952551,3,1.70940170940171,2,2,2,0.961607142857143,3,2,1,1.6634446397188,2.56346483704974,1,0,1.74719101123595
